tweet_id,source,text_x,rating_numerator,rating_denominator,name,date,time,stages_dog,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,text_y
726828223124897792,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,Bloop,05-01-2016,17:38,None ,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,Miniature pinscher,0.255327,True,Border terrier,0.181279,True,Labrador retriever,0.125185,True,3821,1113,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA
726224900189511680,Twitter for iPhone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,None,04-30-2016,01:41,None ,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,Standard poodle,0.261112,True,Cocker spaniel,0.0947852,True,Bucket,0.06994639999999999,False,4741,1277,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z
725786712245440512,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,Lillie,04-28-2016,20:40,pupper,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,Chow,0.33576100000000003,True,Samoyed,0.167173,True,Kuvasz,0.145715,True,4467,1498,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw
725729321944506368,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,Lola,04-28-2016,16:52,None ,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,Boxer,0.599076,True,Bull mastiff,0.177318,True,French bulldog,0.141461,True,5573,1966,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU
724983749226668032,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,Fred,04-26-2016,15:29,None ,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,Golden retriever,0.67575,True,Great pyrenees,0.0951679,True,Cocker spaniel,0.0760429,True,3982,1437,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD
724405726123311104,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,Ashleigh,04-25-2016,01:12,pupper,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,Golden retriever,0.240695,True,Cocker spaniel,0.202444,True,Feather boa,0.159348,False,5712,1819,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH
724049859469295616,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,Kreggory,04-24-2016,01:38,None ,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,Border collie,0.581835,True,Collie,0.344588,True,Shetland sheepdog,0.0435842,True,4664,1953,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT
723912936180330496,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,Sugar,04-23-2016,16:34,None ,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,Samoyed,0.991772,True,Pomeranian,0.00362638,True,Chow,0.00223183,True,4178,1353,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm
723673163800948736,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10.0,Ivar,04-23-2016,00:41,None ,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,Golden retriever,0.83939,True,Labrador retriever,0.0657058,True,Hand blower,0.012941,False,3244,988,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU
723179728551723008,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10.0,Jangle,04-21-2016,16:00,None ,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,Tennis ball,0.176495,False,Badger,0.0599052,False,Norwegian elkhound,0.0568505,True,5695,2071,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa
722974582966214656,Twitter for iPhone,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,13.0,10.0,None,04-21-2016,02:25,None ,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,Great dane,0.246762,True,Greater swiss mountain dog,0.126131,True,Weimaraner,0.0852969,True,4422,1730,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a
722613351520608256,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10.0,Schnitzel,04-20-2016,02:30,None ,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Labrador retriever,0.5309149999999999,True,Golden retriever,0.28823000000000004,True,Chow,0.0448537,True,5322,1805,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY
721503162398597120,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10.0,Panda,04-17-2016,00:58,None ,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True,5014,2087,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE
721001180231503872,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10.0,Oliver,04-15-2016,15:44,pupper,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,Samoyed,0.950053,True,Washbasin,0.00632139,False,Tub,0.00624335,False,2714,681,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT
720775346191278080,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10.0,Berkeley,04-15-2016,00:46,None ,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,Newfoundland,0.48997,True,Groenendael,0.174497,True,Giant schnauzer,0.07906669999999999,True,2663,747,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej
720415127506415616,Twitter for iPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10.0,None,04-14-2016,00:55,None ,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,Rottweiler,0.990312,True,Black-and-tan coonhound,0.00249478,True,American black bear,0.00173312,False,4434,1648,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw
720389942216527872,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10.0,Ralphé,04-13-2016,23:15,None ,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo dog,0.0191971,True,6886,2784,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk
720340705894408192,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,10.0,Derek,04-13-2016,19:59,pupper,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,Alp,0.320126,False,Lawn mower,0.0808077,False,Viaduct,0.065321,False,3081,1079,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH
719991154352222208,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10.0,None,04-12-2016,20:50,doggo,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,Golden retriever,0.605304,True,Cocker spaniel,0.130948,True,Labrador retriever,0.0946916,True,5202,1939,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV
719704490224398336,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,10.0,Clyde,04-12-2016,01:51,pupper,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,Home theater,0.05903260000000001,False,Window shade,0.038299,False,Bathtub,0.0355282,False,4896,1605,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0
719551379208073216,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10.0,Harnold,04-11-2016,15:43,None ,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,Malamute,0.873233,True,Siberian husky,0.07643539999999999,True,Eskimo dog,0.035745,True,5435,2140,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln
719367763014393856,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10.0,Sid,04-11-2016,03:33,None ,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,Swing,0.171486,False,Soft-coated wheaten terrier,0.050971,True,Tibetan terrier,0.0477594,True,2984,814,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW
719332531645071360,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10.0,Pippa,04-11-2016,01:13,None ,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,Dandie dinmont,0.224415,True,Miniature poodle,0.204882,True,Norfolk terrier,0.0906329,True,3666,1054,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz
718971898235854848,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10.0,Sadie,04-10-2016,01:20,None ,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,Golden retriever,0.14039400000000002,True,Saint bernard,0.118769,True,Labrador retriever,0.0754917,True,3759,1213,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT
718939241951195136,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10.0,Otis,04-09-2016,23:10,None ,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet tissue,0.00675723,False,5635,1938,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih
718631497683582976,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10.0,None,04-09-2016,02:47,None ,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian cat,0.000524823,False,20393,8932,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos
718460005985447936,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,10.0,Bowie,04-08-2016,15:26,None ,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,Badger,0.356946,False,Boston bull,0.252781,True,Kelpie,0.113433,True,2901,590,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe
718246886998687744,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,10.0,Alexanderson,04-08-2016,01:19,None ,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian husky,0.05749830000000001,True,2074,558,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl
718234618122661888,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,10.0,Suki,04-08-2016,00:30,None ,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,Malamute,0.370152,True,Siberian husky,0.356398,True,Eskimo dog,0.271042,True,4150,1107,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb
717841801130979328,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,10.0,Barclay,04-06-2016,22:29,None ,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,Brittany spaniel,0.922876,True,English springer,0.0701135,True,Bath towel,0.00256079,False,2629,658,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV
717790033953034240,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",10.0,10.0,None,04-06-2016,19:04,pupper,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,Car mirror,0.819106,False,Minibus,0.107383,False,Cab,0.0348464,False,3122,1250,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG"
717421804990701568,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,10.0,Ebby,04-05-2016,18:41,None ,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,Miniature pinscher,0.286479,True,Italian greyhound,0.0841339,True,Beagle,0.064697,True,3390,932,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi
717047459982213120,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,10.0,Flávio,04-04-2016,17:53,None ,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,Golden retriever,0.983548,True,Labrador retriever,0.0121854,True,Cocker spaniel,0.00241203,True,6737,2103,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq
716802964044845056,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,10.0,Link,04-04-2016,01:41,None ,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,Malinois,0.619577,True,Leonberg,0.118089,True,Bull mastiff,0.06650779999999999,True,4581,1296,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o
716791146589110272,Twitter for iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,10.0,Jennifur,04-04-2016,00:55,None ,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,Pomeranian,0.468751,True,Seat belt,0.154652,False,Golden retriever,0.12501700000000002,True,5150,1459,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO
716285507865542656,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,10.0,Stephanus,04-02-2016,15:25,None ,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,Yorkshire terrier,0.43042,True,Silky terrier,0.196769,True,Cairn,0.07267610000000001,True,2995,1202,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ
716080869887381504,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11.0,10.0,None,04-02-2016,01:52,doggo,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,Golden retriever,0.638625,True,Chow,0.254717,True,Tibetan mastiff,0.0717317,True,5249,1923,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu
715928423106027520,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,10.0,Bubbles,04-01-2016,15:46,None ,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,Pug,0.976685,True,French bulldog,0.0196626,True,Bull mastiff,0.00227819,True,3439,973,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq
715733265223708672,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,10.0,None,04-01-2016,02:51,None ,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,Dandie dinmont,0.740229,True,Miniature poodle,0.0819151,True,Toy poodle,0.0637485,True,5015,1879,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9
715696743237730304,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,10.0,Toby,04-01-2016,00:26,None ,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,Staffordshire bullterrier,0.427836,True,Pug,0.221409,True,French bulldog,0.132135,True,4197,1429,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC
715200624753819648,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,10.0,Michelangelope,03-30-2016,15:34,None ,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,Chihuahua,0.956787,True,Beagle,0.00838287,True,Labrador retriever,0.00834409,True,5502,2080,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911
715009755312439296,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,10.0,Siba,03-30-2016,02:56,None ,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,Dingo,0.31090300000000004,False,Chihuahua,0.142288,True,Cardigan,0.103945,True,4482,1373,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i
714957620017307648,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,10.0,Curtis,03-29-2016,23:29,None ,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,Great pyrenees,0.251516,True,Samoyed,0.139346,True,Kuvasz,0.129005,True,4446,1566,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK
714606013974974464,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,10.0,None,03-29-2016,00:12,None ,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,Norfolk terrier,0.293007,True,Labrador retriever,0.256198,True,Golden retriever,0.129643,True,3885,1027,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG
714214115368108032,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,10.0,None,03-27-2016,22:14,None ,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,Pug,0.533967,True,Bloodhound,0.164826,True,German shepherd,0.046524,True,2442,972,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB
714141408463036416,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,10.0,None,03-27-2016,17:25,None ,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,Labrador retriever,0.586951,True,Golden retriever,0.378812,True,Redbone,0.00360489,True,4612,1545,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu"
713919462244790272,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10.0,Kanu,03-27-2016,02:43,None ,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,Siberian husky,0.463223,True,Eskimo dog,0.389959,True,Malamute,0.0979627,True,3504,856,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE
713761197720473600,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10.0,Piper,03-26-2016,16:15,None ,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,Brittany spaniel,0.797936,True,English springer,0.044718199999999986,True,Welsh springer spaniel,0.0379107,True,5234,1522,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9
713177543487135744,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,10.0,Lance,03-25-2016,01:35,None ,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,Whippet,0.734244,True,Basenji,0.025948,True,Great dane,0.0258743,True,7747,3130,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J
713175907180089344,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,10.0,Opie,03-25-2016,01:29,None ,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,Timber wolf,0.503788,False,Malamute,0.430624,True,Siberian husky,0.0284542,True,4799,1606,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW
712809025985978368,Twitter for iPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,10.0,Stubert,03-24-2016,01:11,None ,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True,20051,7453,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn
712668654853337088,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,10.0,Sunny,03-23-2016,15:53,None ,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Labrador retriever,0.829058,True,Golden retriever,0.0386645,True,Chihuahua,0.0262214,True,4474,1347,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl
712097430750289920,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,10.0,None,03-22-2016,02:03,None ,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,Labrador retriever,0.720481,True,Whippet,0.048031800000000006,True,Chesapeake bay retriever,0.0450464,True,4085,1157,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK
711968124745228288,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10.0,10.0,Winston,03-21-2016,17:30,pupper,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,Espresso,0.4301350000000001,False,Coffee mug,0.418483,False,Cup,0.08839119999999999,False,8652,2555,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc
711743778164514816,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,10.0,Roosevelt,03-21-2016,02:38,None ,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Lakeland terrier,0.459515,True,Miniature poodle,0.219661,True,Standard poodle,0.130189,True,3055,1089,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg
711732680602345472,Twitter for iPhone,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10.0,10.0,None,03-21-2016,01:54,None ,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,Dingo,0.366875,False,Ibizan hound,0.334929,True,Eskimo dog,0.07387619999999999,True,9599,4564,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4
711363825979756544,Twitter for iPhone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,10.0,None,03-20-2016,01:28,None ,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,Basenji,0.00263962,True,3932,1266,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK"
711306686208872448,Twitter for iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3.0,10.0,None,03-19-2016,21:41,None ,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,Leatherback turtle,0.280835,False,Loggerhead,0.12329,False,Dandie dinmont,0.0867925,True,3547,806,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz
711008018775851008,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,10.0,Chuckles,03-19-2016,01:54,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,French bulldog,0.731405,True,Boston bull,0.150672,True,Pug,0.0218109,True,3222,694,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW
